timestamp,open,high,low,close,volume
20250603 10:44,417.0,417.0,417.0,417.0,1
20250603 10:45,417.0,426.15,417.0,426.15,2
20250603 10:47,422.0,425.0,416.45,425.0,6
20250603 10:48,425.45,425.45,425.45,425.45,1
20250603 10:49,430.0,430.05,430.0,430.05,2
20250603 10:50,430.7,430.9,430.7,430.9,2
20250603 10:51,426.75,426.75,426.75,426.75,1
20250603 10:52,429.0,429.0,426.75,426.75,2
20250603 10:53,426.0,426.0,424.7,424.7,2
20250603 10:54,424.7,424.7,424.7,424.7,1
20250603 10:55,428.0,428.0,428.0,428.0,1
20250603 10:56,428.55,433.95,428.55,433.95,14
20250603 10:57,432.45,432.45,432.45,432.45,1
20250603 10:58,420.0,420.0,414.65,414.65,2
20250603 10:59,414.65,414.65,414.65,414.65,1
20250603 11:00,419.1,419.1,415.05,415.05,5
20250603 11:01,417.75,417.75,417.75,417.75,1
20250603 11:03,417.75,419.1,417.7,419.1,6
20250603 11:06,415.0,415.0,413.15,413.15,3
20250603 11:10,417.95,417.95,417.95,417.95,1
20250603 11:12,417.95,417.95,417.95,417.95,1
20250603 11:13,408.65,408.65,404.75,404.75,4
20250603 11:14,408.35,408.35,399.5,399.5,7
20250603 11:15,389.0,391.8,389.0,391.8,4
20250603 11:19,405.4,405.4,405.4,405.4,2
20250603 11:21,398.55,398.55,398.55,398.55,1
20250603 11:23,397.35,397.35,397.35,397.35,1
20250603 11:25,396.55,396.55,396.55,396.55,1
20250603 11:28,409.95,411.5,409.95,411.5,3
20250603 11:31,417.4,417.4,416.6,416.6,4
20250603 11:32,414.65,414.65,411.4,411.4,3
20250603 11:33,424.95,425.0,424.95,424.95,4
20250603 11:34,435.0,435.0,427.05,427.15,8
20250603 11:35,425.75,425.8,425.15,425.15,3
20250603 11:36,419.85,419.85,419.85,419.85,1
20250603 11:38,409.0,409.0,409.0,409.0,1
20250603 11:39,412.0,412.0,400.0,400.0,3
20250603 11:40,395.0,395.0,395.0,395.0,1
20250603 11:42,395.0,395.0,391.1,391.1,7
20250603 11:43,391.15,395.15,391.15,395.15,2
20250603 11:44,397.0,397.0,397.0,397.0,1
20250603 11:45,401.45,401.45,401.45,401.45,2
20250603 11:47,400.75,400.75,400.75,400.75,1
20250603 11:48,402.7,402.7,402.7,402.7,1
20250603 11:50,405.85,405.85,402.7,402.7,2
20250603 11:51,405.5,405.5,405.5,405.5,1
20250603 11:52,403.0,408.0,403.0,408.0,2
20250603 11:53,409.8,409.8,409.8,409.8,1
20250603 11:54,406.05,406.05,406.05,406.05,1
20250603 11:55,413.6,413.6,413.6,413.6,1
20250603 12:01,413.55,415.0,413.55,415.0,3
20250603 12:02,414.1,421.35,414.05,421.35,4
20250603 12:03,420.45,426.5,419.75,419.75,8
20250603 12:05,424.05,424.05,424.05,424.05,1
20250603 12:06,424.1,424.1,416.25,416.25,3
20250603 12:07,412.8,412.8,412.8,412.8,1
20250603 12:08,412.8,412.8,412.8,412.8,1
20250603 12:10,412.8,412.8,412.8,412.8,2
