timestamp,open,high,low,close,volume
20250606 13:32,30.45,30.5,30.45,30.5,3
20250606 13:33,30.55,30.55,30.55,30.55,2
20250606 13:34,29.6,29.6,29.6,29.6,1
20250606 13:35,29.05,29.6,29.05,29.6,4
20250606 13:36,29.95,29.95,29.95,29.95,1
20250606 13:37,30.05,30.05,30.05,30.05,1
20250606 13:38,29.7,29.7,29.7,29.7,1
20250606 13:39,29.9,29.95,29.9,29.95,6
20250606 13:41,30.3,30.3,30.05,30.05,3
20250606 13:42,30.05,30.05,30.05,30.05,1
20250606 13:43,29.75,29.95,29.7,29.95,15
20250606 13:44,29.5,29.5,28.55,28.75,17
20250606 13:45,28.8,28.8,28.8,28.8,1
20250606 13:46,28.8,28.8,28.8,28.8,2
20250606 13:48,28.75,28.75,28.5,28.55,7
20250606 13:49,28.75,28.75,28.55,28.55,8
20250606 13:50,28.55,28.8,28.55,28.8,72
20250606 13:51,28.8,28.85,28.6,28.6,11
20250606 13:53,28.75,28.75,28.75,28.75,2
20250606 13:54,28.7,28.7,28.7,28.7,2
20250606 13:55,28.6,28.7,28.3,28.3,10
20250606 13:57,28.2,28.2,28.2,28.2,1
20250606 13:58,28.1,28.35,28.1,28.35,4
20250606 14:01,28.3,28.35,28.3,28.35,3
20250606 14:03,27.9,27.9,27.8,27.8,16
20250606 14:05,28.4,28.4,28.4,28.4,2
20250606 14:08,28.6,28.6,28.6,28.6,1
20250606 14:10,28.5,28.5,28.5,28.5,1
20250606 14:11,28.5,28.5,28.5,28.5,2
20250606 14:13,27.75,27.9,27.75,27.9,5
20250606 14:14,28.0,28.0,28.0,28.0,2
20250606 14:16,28.05,28.05,28.05,28.05,2
20250606 14:17,27.8,27.8,27.8,27.8,2
20250606 14:21,27.5,27.5,27.45,27.45,6
20250606 14:22,27.05,27.2,26.75,27.2,12
20250606 14:23,27.15,27.15,26.75,26.75,24
20250606 14:25,27.5,27.55,27.3,27.45,14
20250606 14:26,27.6,27.6,27.6,27.6,5
20250606 14:27,27.5,27.5,27.45,27.5,14
20250606 14:28,27.55,27.55,27.45,27.45,13
20250606 14:29,27.5,27.6,27.25,27.25,90
20250606 14:30,27.4,27.8,27.3,27.8,23
20250606 14:31,27.65,27.65,27.5,27.6,11
20250606 14:32,27.7,27.75,27.3,27.3,8
20250606 14:33,27.3,27.3,27.3,27.3,4
20250606 14:34,27.6,27.7,27.6,27.7,3
20250606 14:35,27.55,27.55,27.55,27.55,2
20250606 14:36,27.5,27.55,27.5,27.55,4
20250606 14:37,27.7,27.7,27.65,27.65,3
20250606 14:39,27.65,27.65,27.65,27.65,1
20250606 14:40,27.5,27.5,27.5,27.5,4
20250606 14:42,27.05,27.05,27.05,27.05,1
